Class	Year	Gender	t	AttAge	IssAge	AgeGroup	No_Policy	No_Claim	AgeGroup2
Paid	2009	1	15	51	37	52	0	2	52
Paid	2009	1	15	52	38	52	0	2	52
Paid	2009	1	15	53	39	52	0	1	52
Paid	2009	1	15	54	40	52	0	5	52
Paid	2009	1	15	55	41	57	0	1	57
Paid	2009	1	15	56	42	57	0	6	57
Paid	2009	1	15	57	43	57	0	6	57
Paid	2009	1	15	58	44	57	0	1	57
Paid	2009	1	15	59	45	57	0	1	57
Paid	2009	1	15	60	46	62	0	1	62
Paid	2009	1	15	61	47	62	0	2	62
Paid	2009	1	15	62	48	62	0	2	62
Paid	2009	1	15	63	49	62	0	1	62
Paid	2009	1	15	64	50	62	0	1	62
Paid	2009	1	15	68	54	67	0	2	67
Paid	2009	1	16	37	22	37	0	1	37
Paid	2009	1	16	39	24	37	0	1	37
Paid	2009	1	16	42	27	42	0	1	42
Paid	2009	1	16	43	28	42	0	2	42
Paid	2009	1	16	44	29	42	0	2	42
Paid	2009	1	16	46	31	47	0	2	47
Paid	2009	1	16	47	32	47	0	4	47
Paid	2009	1	16	48	33	47	0	2	47
Paid	2009	1	16	49	34	47	0	2	47
Paid	2009	1	16	50	35	52	0	4	52
Paid	2009	1	16	51	36	52	0	2	52
Paid	2009	1	16	52	37	52	0	4	52
Paid	2009	1	16	53	38	52	0	4	52
Paid	2009	1	16	54	39	52	0	2	52
Paid	2009	1	16	55	40	57	0	4	57
Paid	2009	1	16	56	41	57	0	4	57
Paid	2009	1	16	57	42	57	0	2	57
Paid	2009	1	16	58	43	57	0	2	57
Paid	2009	1	16	59	44	57	0	3	57
Paid	2009	1	16	60	45	62	0	2	62
Paid	2009	1	16	61	46	62	0	2	62
Paid	2009	1	16	62	47	62	0	3	62
Paid	2009	1	16	63	48	62	0	2	62
Paid	2009	1	16	64	49	62	0	1	62
Paid	2009	1	16	65	50	67	0	2	67
Paid	2009	1	17	38	22	37	0	1	37
Paid	2009	1	17	41	25	42	0	1	42
Paid	2009	1	17	42	26	42	0	2	42
Paid	2009	1	17	46	30	47	0	5	47
Paid	2009	1	17	47	31	47	0	1	47
Paid	2009	1	17	48	32	47	0	2	47
Paid	2009	1	17	49	33	47	0	4	47
Paid	2009	1	17	50	34	52	0	2	52
Paid	2009	1	17	51	35	52	0	1	52
Paid	2009	1	17	52	36	52	0	2	52
Paid	2009	1	17	53	37	52	0	3	52
Paid	2009	1	17	55	39	57	0	3	57
Paid	2009	1	17	56	40	57	0	4	57
Paid	2009	1	17	57	41	57	0	3	57
Paid	2009	1	17	58	42	57	0	1	57
Paid	2009	1	17	59	43	57	0	5	57
Paid	2009	1	17	61	45	62	0	2	62
Paid	2009	1	17	63	47	62	0	2	62
Paid	2009	1	17	64	48	62	0	2	62
Paid	2009	1	17	65	49	67	0	2	67
Paid	2009	1	17	67	51	67	0	1	67
Paid	2009	1	17	71	55	72	0	1	72
Paid	2009	1	17	72	56	72	0	1	72
Paid	2009	1	18	42	25	42	0	1	42
Paid	2009	1	18	43	26	42	0	1	42
Paid	2009	1	18	46	29	47	0	1	47
Paid	2009	1	18	49	32	47	0	1	47
Paid	2009	1	18	50	33	52	0	2	52
Paid	2009	1	18	51	34	52	0	1	52
Paid	2009	1	18	53	36	52	0	2	52
Paid	2009	1	18	55	38	57	0	2	57
Paid	2009	1	18	57	40	57	0	1	57
Paid	2009	1	18	61	44	62	0	2	62
Paid	2009	1	18	65	48	67	0	1	67
Paid	2009	1	19	50	32	52	0	1	52
Paid	2009	1	19	58	40	57	0	1	57
Paid	2009	1	19	62	44	62	0	1	62
Paid	2009	1	19	65	47	67	0	1	67
Paid	2009	1	20	51	32	52	0	2	52
Paid	2009	1	20	58	39	57	0	1	57
Paid	2009	2	1	0	0	0	0	21	2.5
Paid	2009	2	1	12	12	12	0	1	12
Paid	2009	2	1	17	17	17	0	1	17
Paid	2009	2	1	18	18	17	0	2	17
Paid	2009	2	1	21	21	22	0	2	22
Paid	2009	2	1	23	23	22	0	2	22
Paid	2009	2	1	24	24	22	0	4	22
Paid	2009	2	1	25	25	27	0	1	27
Paid	2009	2	1	26	26	27	0	3	27
Paid	2009	2	1	27	27	27	0	3	27
Paid	2009	2	1	28	28	27	0	6	27
Paid	2009	2	1	29	29	27	0	2	27
Paid	2009	2	1	30	30	32	0	1	32
Paid	2009	2	1	31	31	32	0	2	32
Paid	2009	2	1	32	32	32	0	3	32
Paid	2009	2	1	34	34	32	0	2	32
Paid	2009	2	1	36	36	37	0	2	37
Paid	2009	2	1	37	37	37	0	1	37
Paid	2009	2	1	38	38	37	0	1	37
Paid	2009	2	1	39	39	37	0	2	37
Paid	2009	2	1	41	41	42	0	1	42
Paid	2009	2	1	43	43	42	0	2	42
Paid	2009	2	1	44	44	42	0	2	42
Paid	2009	2	1	45	45	47	0	2	47
Paid	2009	2	1	46	46	47	0	1	47
Paid	2009	2	1	47	47	47	0	1	47
Paid	2009	2	1	48	48	47	0	1	47
Paid	2009	2	1	49	49	47	0	2	47
Paid	2009	2	1	50	50	52	0	2	52
Paid	2009	2	1	52	52	52	0	2	52
Paid	2009	2	1	55	55	57	0	2	57
Paid	2009	2	1	56	56	57	0	2	57
Paid	2009	2	1	57	57	57	0	2	57
Paid	2009	2	1	58	58	57	0	2	57
Paid	2009	2	1	60	60	62	0	2	62
Paid	2009	2	1	62	62	62	0	2	62
Paid	2009	2	1	64	64	62	0	1	62
Paid	2009	2	1	67	67	67	0	1	67
Paid	2009	2	2	1	0	2.5	0	5	2.5
Paid	2009	2	2	11	10	12	0	1	12
Paid	2009	2	2	24	23	22	0	1	22
Paid	2009	2	2	25	24	27	0	1	27
Paid	2009	2	2	26	25	27	0	2	27
Paid	2009	2	2	28	27	27	0	1	27
Paid	2009	2	2	29	28	27	0	1	27
Paid	2009	2	2	30	29	32	0	2	32
Paid	2009	2	2	31	30	32	0	3	32
Paid	2009	2	2	34	33	32	0	1	32
Paid	2009	2	2	36	35	37	0	1	37
Paid	2009	2	2	37	36	37	0	2	37
Paid	2009	2	2	38	37	37	0	2	37
Paid	2009	2	2	39	38	37	0	2	37
Paid	2009	2	2	40	39	42	0	1	42
Paid	2009	2	2	41	40	42	0	5	42
Paid	2009	2	2	42	41	42	0	2	42
Paid	2009	2	2	44	43	42	0	2	42
Paid	2009	2	2	46	45	47	0	2	47
Paid	2009	2	2	47	46	47	0	5	47
Paid	2009	2	2	48	47	47	0	4	47
Paid	2009	2	2	49	48	47	0	1	47
Paid	2009	2	2	50	49	52	0	3	52
Paid	2009	2	2	51	50	52	0	1	52
Paid	2009	2	2	52	51	52	0	2	52
Paid	2009	2	2	53	52	52	0	2	52
Paid	2009	2	2	54	53	52	0	1	52
Paid	2009	2	2	55	54	57	0	4	57
Paid	2009	2	2	56	55	57	0	2	57
Paid	2009	2	2	58	57	57	0	1	57
Paid	2009	2	2	59	58	57	0	2	57
Paid	2009	2	2	60	59	62	0	2	62
Paid	2009	2	2	62	61	62	0	2	62
Paid	2009	2	2	66	65	67	0	1	67
Paid	2009	2	2	68	67	67	0	1	67
Paid	2009	2	2	70	69	72	0	1	72
Paid	2009	2	2	71	70	72	0	1	72
Paid	2009	2	3	2	0	2.5	0	4	2.5
Paid	2009	2	3	7	5	7	0	1	7
Paid	2009	2	3	13	11	12	0	1	12
Paid	2009	2	3	20	18	22	0	1	22
Paid	2009	2	3	24	22	22	0	1	22
Paid	2009	2	3	26	24	27	0	1	27
Paid	2009	2	3	27	25	27	0	2	27
Paid	2009	2	3	29	27	27	0	2	27
Paid	2009	2	3	31	29	32	0	4	32
Paid	2009	2	3	32	30	32	0	1	32
Paid	2009	2	3	33	31	32	0	2	32
Paid	2009	2	3	34	32	32	0	1	32
Paid	2009	2	3	35	33	37	0	1	37
Paid	2009	2	3	36	34	37	0	3	37
Paid	2009	2	3	37	35	37	0	6	37
Paid	2009	2	3	38	36	37	0	1	37
Paid	2009	2	3	39	37	37	0	1	37
Paid	2009	2	3	41	39	42	0	1	42
Paid	2009	2	3	42	40	42	0	2	42
Paid	2009	2	3	43	41	42	0	1	42
Paid	2009	2	3	44	42	42	0	2	42
Paid	2009	2	3	45	43	47	0	4	47
Paid	2009	2	3	46	44	47	0	3	47
Paid	2009	2	3	47	45	47	0	4	47
Paid	2009	2	3	48	46	47	0	2	47
Paid	2009	2	3	49	47	47	0	3	47
Paid	2009	2	3	51	49	52	0	2	52
Paid	2009	2	3	52	50	52	0	5	52
Paid	2009	2	3	55	53	57	0	3	57
Paid	2009	2	3	56	54	57	0	3	57
Paid	2009	2	3	57	55	57	0	1	57
Paid	2009	2	3	58	56	57	0	3	57
Paid	2009	2	3	59	57	57	0	2	57
Paid	2009	2	3	60	58	62	0	2	62
Paid	2009	2	3	61	59	62	0	1	62
Paid	2009	2	3	62	60	62	0	3	62
Paid	2009	2	3	63	61	62	0	2	62
Paid	2009	2	3	64	62	62	0	3	62
Paid	2009	2	3	65	63	67	0	2	67
Paid	2009	2	3	66	64	67	0	1	67
Paid	2009	2	3	67	65	67	0	4	67
Paid	2009	2	3	68	66	67	0	2	67
Paid	2009	2	3	69	67	67	0	2	67
Paid	2009	2	3	70	68	72	0	2	72
Paid	2009	2	3	71	69	72	0	2	72
Paid	2009	2	3	72	70	72	0	2	72
Paid	2009	2	3	75	73	77	0	1	77
Paid	2009	2	4	3	0	2.5	0	2	2.5
Paid	2009	2	4	26	23	27	0	1	27
Paid	2009	2	4	27	24	27	0	2	27
Paid	2009	2	4	28	25	27	0	1	27
Paid	2009	2	4	29	26	27	0	1	27
Paid	2009	2	4	31	28	32	0	1	32
Paid	2009	2	4	32	29	32	0	1	32
Paid	2009	2	4	35	32	37	0	3	37
Paid	2009	2	4	36	33	37	0	2	37
Paid	2009	2	4	37	34	37	0	1	37
Paid	2009	2	4	39	36	37	0	2	37
Paid	2009	2	4	40	37	42	0	1	42
Paid	2009	2	4	43	40	42	0	1	42
Paid	2009	2	4	44	41	42	0	1	42
Paid	2009	2	4	45	42	47	0	1	47
Paid	2009	2	4	46	43	47	0	2	47
Paid	2009	2	4	48	45	47	0	1	47
Paid	2009	2	4	49	46	47	0	2	47
Paid	2009	2	4	51	48	52	0	2	52
Paid	2009	2	4	52	49	52	0	3	52
Paid	2009	2	4	53	50	52	0	2	52
Paid	2009	2	4	54	51	52	0	2	52
Paid	2009	2	4	55	52	57	0	3	57
Paid	2009	2	4	59	56	57	0	1	57
Paid	2009	2	4	60	57	62	0	2	62
Paid	2009	2	4	61	58	62	0	1	62
Paid	2009	2	4	62	59	62	0	3	62
Paid	2009	2	4	63	60	62	0	1	62
Paid	2009	2	4	64	61	62	0	2	62
Paid	2009	2	4	66	63	67	0	2	67
Paid	2009	2	4	67	64	67	0	2	67
Paid	2009	2	4	68	65	67	0	2	67
Paid	2009	2	4	69	66	67	0	1	67
Paid	2009	2	4	72	69	72	0	1	72
Paid	2009	2	4	73	70	72	0	1	72
Paid	2009	2	5	4	0	2.5	0	1	2.5
Paid	2009	2	5	6	2	7	0	1	7
Paid	2009	2	5	17	13	17	0	1	17
Paid	2009	2	5	18	14	17	0	1	17
Paid	2009	2	5	25	21	27	0	1	27
Paid	2009	2	5	27	23	27	0	2	27
Paid	2009	2	5	28	24	27	0	2	27
Paid	2009	2	5	29	25	27	0	3	27
Paid	2009	2	5	30	26	32	0	3	32
Paid	2009	2	5	36	32	37	0	2	37
Paid	2009	2	5	37	33	37	0	2	37
Paid	2009	2	5	38	34	37	0	1	37
Paid	2009	2	5	39	35	37	0	1	37
Paid	2009	2	5	40	36	42	0	1	42
Paid	2009	2	5	42	38	42	0	2	42
Paid	2009	2	5	43	39	42	0	2	42
Paid	2009	2	5	47	43	47	0	1	47
Paid	2009	2	5	48	44	47	0	3	47
Paid	2009	2	5	49	45	47	0	1	47
Paid	2009	2	5	50	46	52	0	1	52
Paid	2009	2	5	51	47	52	0	1	52
Paid	2009	2	5	52	48	52	0	1	52
Paid	2009	2	5	54	50	52	0	1	52
Paid	2009	2	5	55	51	57	0	2	57
Paid	2009	2	5	56	52	57	0	1	57
Paid	2009	2	5	57	53	57	0	1	57
Paid	2009	2	5	58	54	57	0	2	57
Paid	2009	2	5	61	57	62	0	2	62
Paid	2009	2	5	62	58	62	0	3	62
Paid	2009	2	5	64	60	62	0	2	62
Paid	2009	2	5	65	61	67	0	1	67
Paid	2009	2	5	67	63	67	0	1	67
Paid	2009	2	5	68	64	67	0	1	67
Paid	2009	2	5	69	65	67	0	1	67
Paid	2009	2	5	71	67	72	0	2	72
Paid	2009	2	6	5	0	7	0	2	7
Paid	2009	2	6	9	4	7	0	1	7
Paid	2009	2	6	23	18	22	0	1	22
Paid	2009	2	6	26	21	27	0	1	27
Paid	2009	2	6	27	22	27	0	1	27
Paid	2009	2	6	29	24	27	0	2	27
Paid	2009	2	6	30	25	32	0	1	32
Paid	2009	2	6	32	27	32	0	1	32
Paid	2009	2	6	35	30	37	0	2	37
Paid	2009	2	6	37	32	37	0	2	37
Paid	2009	2	6	38	33	37	0	1	37
Paid	2009	2	6	39	34	37	0	2	37
Paid	2009	2	6	40	35	42	0	2	42
Paid	2009	2	6	41	36	42	0	1	42
Paid	2009	2	6	44	39	42	0	2	42
Paid	2009	2	6	46	41	47	0	1	47
Paid	2009	2	6	48	43	47	0	1	47
Paid	2009	2	6	50	45	52	0	5	52
Paid	2009	2	6	51	46	52	0	1	52
Paid	2009	2	6	52	47	52	0	2	52
Paid	2009	2	6	53	48	52	0	1	52
Paid	2009	2	6	54	49	52	0	3	52
Paid	2009	2	6	58	53	57	0	1	57
Paid	2009	2	6	59	54	57	0	2	57
Paid	2009	2	6	60	55	62	0	2	62
Paid	2009	2	6	62	57	62	0	1	62
Paid	2009	2	6	63	58	62	0	2	62
Paid	2009	2	6	64	59	62	0	2	62
Paid	2009	2	6	66	61	67	0	1	67
Paid	2009	2	6	67	62	67	0	1	67
Paid	2009	2	6	68	63	67	0	1	67
Paid	2009	2	6	69	64	67	0	1	67
Paid	2009	2	6	70	65	72	0	1	72
Paid	2009	2	6	71	66	72	0	2	72
Paid	2009	2	6	73	68	72	0	2	72
Paid	2009	2	6	74	69	72	0	1	72
Paid	2009	2	7	7	1	7	0	1	7
Paid	2009	2	7	21	15	22	0	1	22
Paid	2009	2	7	24	18	22	0	1	22
Paid	2009	2	7	26	20	27	0	1	27
Paid	2009	2	7	27	21	27	0	1	27
Paid	2009	2	7	30	24	32	0	1	32
Paid	2009	2	7	35	29	37	0	2	37
Paid	2009	2	7	39	33	37	0	1	37
Paid	2009	2	7	40	34	42	0	1	42
Paid	2009	2	7	41	35	42	0	2	42
Paid	2009	2	7	44	38	42	0	2	42
Paid	2009	2	7	45	39	47	0	2	47
Paid	2009	2	7	47	41	47	0	2	47
Paid	2009	2	7	48	42	47	0	1	47
Paid	2009	2	7	49	43	47	0	2	47
Paid	2009	2	7	50	44	52	0	2	52
Paid	2009	2	7	51	45	52	0	1	52
Paid	2009	2	7	53	47	52	0	3	52
Paid	2009	2	7	55	49	57	0	1	57
Paid	2009	2	7	56	50	57	0	1	57
Paid	2009	2	7	57	51	57	0	1	57
Paid	2009	2	7	58	52	57	0	1	57
Paid	2009	2	7	59	53	57	0	2	57
Paid	2009	2	7	60	54	62	0	1	62
Paid	2009	2	7	61	55	62	0	1	62
Paid	2009	2	7	62	56	62	0	1	62
Paid	2009	2	7	63	57	62	0	2	62
Paid	2009	2	7	64	58	62	0	2	62
Paid	2009	2	7	65	59	67	0	2	67
Paid	2009	2	7	66	60	67	0	1	67
Paid	2009	2	7	67	61	67	0	2	67
Paid	2009	2	7	68	62	67	0	1	67
Paid	2009	2	7	69	63	67	0	2	67
Paid	2009	2	7	70	64	72	0	2	72
Paid	2009	2	7	71	65	72	0	1	72
Paid	2009	2	7	74	68	72	0	1	72
Paid	2009	2	8	7	0	7	0	1	7
Paid	2009	2	8	24	17	22	0	1	22
Paid	2009	2	8	28	21	27	0	2	27
Paid	2009	2	8	34	27	32	0	1	32
Paid	2009	2	8	35	28	37	0	1	37
Paid	2009	2	8	44	37	42	0	1	42
Paid	2009	2	8	46	39	47	0	1	47
Paid	2009	2	8	47	40	47	0	1	47
Paid	2009	2	8	48	41	47	0	1	47
Paid	2009	2	8	49	42	47	0	1	47
Paid	2009	2	8	51	44	52	0	4	52
Paid	2009	2	8	52	45	52	0	3	52
Paid	2009	2	8	53	46	52	0	1	52
Paid	2009	2	8	54	47	52	0	2	52
Paid	2009	2	8	55	48	57	0	2	57
Paid	2009	2	8	56	49	57	0	1	57
Paid	2009	2	8	58	51	57	0	2	57
Paid	2009	2	8	60	53	62	0	1	62
Paid	2009	2	8	61	54	62	0	2	62
Paid	2009	2	8	62	55	62	0	2	62
Paid	2009	2	8	63	56	62	0	2	62
Paid	2009	2	8	65	58	67	0	1	67
Paid	2009	2	8	66	59	67	0	2	67
Paid	2009	2	8	67	60	67	0	2	67
Paid	2009	2	8	68	61	67	0	1	67
Paid	2009	2	8	69	62	67	0	2	67
Paid	2009	2	8	71	64	72	0	1	72
Paid	2009	2	8	72	65	72	0	1	72
Paid	2009	2	8	73	66	72	0	1	72
Paid	2009	2	8	76	69	77	0	1	77
Paid	2009	2	9	25	17	27	0	1	27
Paid	2009	2	9	26	18	27	0	1	27
Paid	2009	2	9	27	19	27	0	1	27
Paid	2009	2	9	30	22	32	0	1	32
Paid	2009	2	9	37	29	37	0	1	37
Paid	2009	2	9	45	37	47	0	1	47
Paid	2009	2	9	49	41	47	0	1	47
Paid	2009	2	9	51	43	52	0	1	52
Paid	2009	2	9	52	44	52	0	1	52
Paid	2009	2	9	54	46	52	0	2	52
Paid	2009	2	9	56	48	57	0	3	57
Paid	2009	2	9	57	49	57	0	1	57
Paid	2009	2	9	58	50	57	0	1	57
Paid	2009	2	9	60	52	62	0	1	62
Paid	2009	2	9	61	53	62	0	4	62
Paid	2009	2	9	62	54	62	0	2	62
Paid	2009	2	9	63	55	62	0	3	62
Paid	2009	2	9	64	56	62	0	1	62
Paid	2009	2	9	65	57	67	0	1	67
Paid	2009	2	9	66	58	67	0	3	67
Paid	2009	2	9	67	59	67	0	1	67
Paid	2009	2	9	68	60	67	0	2	67
Paid	2009	2	9	69	61	67	0	3	67
Paid	2009	2	9	70	62	72	0	1	72
Paid	2009	2	9	71	63	72	0	1	72
Paid	2009	2	9	72	64	72	0	2	72
Paid	2009	2	9	73	65	72	0	2	72
Paid	2009	2	9	74	66	72	0	1	72
Paid	2009	2	9	76	68	77	0	1	77
Paid	2009	2	9	77	69	77	0	1	77
Paid	2009	2	10	28	19	27	0	2	27
Paid	2009	2	10	34	25	32	0	2	32
Paid	2009	2	10	35	26	37	0	1	37
Paid	2009	2	10	36	27	37	0	1	37
Paid	2009	2	10	40	31	42	0	2	42
Paid	2009	2	10	44	35	42	0	1	42
Paid	2009	2	10	46	37	47	0	1	47
Paid	2009	2	10	47	38	47	0	2	47
Paid	2009	2	10	49	40	47	0	2	47
Paid	2009	2	10	51	42	52	0	2	52
Paid	2009	2	10	52	43	52	0	3	52
Paid	2009	2	10	53	44	52	0	1	52
Paid	2009	2	10	54	45	52	0	1	52
Paid	2009	2	10	55	46	57	0	2	57
Paid	2009	2	10	56	47	57	0	1	57
Paid	2009	2	10	57	48	57	0	2	57
Paid	2009	2	10	59	50	57	0	3	57
Paid	2009	2	10	60	51	62	0	2	62
Paid	2009	2	10	61	52	62	0	2	62
Paid	2009	2	10	62	53	62	0	4	62
Paid	2009	2	10	63	54	62	0	2	62
Paid	2009	2	10	64	55	62	0	1	62
Paid	2009	2	10	67	58	67	0	2	67
Paid	2009	2	10	68	59	67	0	2	67
Paid	2009	2	10	69	60	67	0	3	67
Paid	2009	2	10	70	61	72	0	2	72
Paid	2009	2	10	71	62	72	0	1	72
Paid	2009	2	10	72	63	72	0	3	72
Paid	2009	2	10	73	64	72	0	2	72
Paid	2009	2	10	75	66	77	0	1	77
Paid	2009	2	10	76	67	77	0	1	77
Paid	2009	2	11	24	14	22	0	1	22
Paid	2009	2	11	25	15	27	0	2	27
Paid	2009	2	11	26	16	27	0	1	27
Paid	2009	2	11	27	17	27	0	1	27
Paid	2009	2	11	28	18	27	0	1	27
Paid	2009	2	11	30	20	32	0	1	32
Paid	2009	2	11	31	21	32	0	1	32
Paid	2009	2	11	33	23	32	0	2	32
Paid	2009	2	11	37	27	37	0	1	37
Paid	2009	2	11	38	28	37	0	1	37
Paid	2009	2	11	40	30	42	0	1	42
Paid	2009	2	11	41	31	42	0	2	42
Paid	2009	2	11	43	33	42	0	1	42
Paid	2009	2	11	44	34	42	0	2	42
Paid	2009	2	11	46	36	47	0	1	47
Paid	2009	2	11	47	37	47	0	2	47
Paid	2009	2	11	48	38	47	0	2	47
Paid	2009	2	11	49	39	47	0	2	47
Paid	2009	2	11	50	40	52	0	1	52
Paid	2009	2	11	51	41	52	0	2	52
Paid	2009	2	11	52	42	52	0	2	52
Paid	2009	2	11	54	44	52	0	3	52
Paid	2009	2	11	55	45	57	0	2	57
Paid	2009	2	11	56	46	57	0	1	57
Paid	2009	2	11	57	47	57	0	2	57
Paid	2009	2	11	58	48	57	0	2	57
Paid	2009	2	11	59	49	57	0	2	57
Paid	2009	2	11	60	50	62	0	5	62
Paid	2009	2	11	61	51	62	0	4	62
Paid	2009	2	11	62	52	62	0	1	62
Paid	2009	2	11	63	53	62	0	1	62
Paid	2009	2	11	64	54	62	0	1	62
Paid	2009	2	11	65	55	67	0	2	67
Paid	2009	2	11	66	56	67	0	2	67
Paid	2009	2	11	67	57	67	0	2	67
Paid	2009	2	11	69	59	67	0	2	67
Paid	2009	2	11	70	60	72	0	2	72
Paid	2009	2	11	71	61	72	0	2	72
Paid	2009	2	11	72	62	72	0	2	72
Paid	2009	2	11	73	63	72	0	1	72
Paid	2009	2	11	74	64	72	0	2	72
Paid	2009	2	11	75	65	77	0	3	77
Paid	2009	2	11	76	66	77	0	1	77
Paid	2009	2	11	79	69	77	0	2	77
Paid	2009	2	11	82	72	82	0	1	82
Paid	2009	2	11	84	74	82	0	1	82
Paid	2009	2	11	87	77	87	0	1	87
Paid	2009	2	11	90	80	92	0	1	92
Paid	2009	2	12	36	25	37	0	1	37
Paid	2009	2	12	38	27	37	0	2	37
Paid	2009	2	12	40	29	42	0	1	42
Paid	2009	2	12	43	32	42	0	1	42
Paid	2009	2	12	45	34	47	0	1	47
Paid	2009	2	12	49	38	47	0	1	47
Paid	2009	2	12	50	39	52	0	2	52
Paid	2009	2	12	51	40	52	0	2	52
Paid	2009	2	12	53	42	52	0	2	52
Paid	2009	2	12	55	44	57	0	3	57
Paid	2009	2	12	58	47	57	0	1	57
Paid	2009	2	12	59	48	57	0	2	57
Paid	2009	2	12	60	49	62	0	1	62
Paid	2009	2	12	63	52	62	0	2	62
Paid	2009	2	12	64	53	62	0	1	62
Paid	2009	2	12	66	55	67	0	1	67
Paid	2009	2	12	67	56	67	0	2	67
Paid	2009	2	12	72	61	72	0	1	72
Paid	2009	2	12	79	68	77	0	1	77
Paid	2009	2	13	27	15	27	0	1	27
Paid	2009	2	13	34	22	32	0	1	32
Paid	2009	2	13	37	25	37	0	1	37
Paid	2009	2	13	43	31	42	0	1	42
Paid	2009	2	13	44	32	42	0	1	42
Paid	2009	2	13	47	35	47	0	2	47
Paid	2009	2	13	49	37	47	0	2	47
Paid	2009	2	13	52	40	52	0	2	52
Paid	2009	2	13	53	41	52	0	1	52
Paid	2009	2	13	54	42	52	0	1	52
Paid	2009	2	13	56	44	57	0	1	57
Paid	2009	2	13	59	47	57	0	2	57
Paid	2009	2	13	62	50	62	0	1	62
Paid	2009	2	13	67	55	67	0	1	67
Paid	2009	2	13	68	56	67	0	2	67
Paid	2009	2	13	69	57	67	0	1	67
Paid	2009	2	13	70	58	72	0	1	72
Paid	2009	2	14	35	22	37	0	1	37
Paid	2009	2	14	36	23	37	0	2	37
Paid	2009	2	14	37	24	37	0	1	37
Paid	2009	2	14	40	27	42	0	1	42
Paid	2009	2	14	45	32	47	0	2	47
Paid	2009	2	14	48	35	47	0	2	47
Paid	2009	2	14	49	36	47	0	1	47
Paid	2009	2	14	50	37	52	0	2	52
Paid	2009	2	14	54	41	52	0	1	52
Paid	2009	2	14	55	42	57	0	1	57
Paid	2009	2	14	56	43	57	0	2	57
Paid	2009	2	14	58	45	57	0	2	57
Paid	2009	2	14	59	46	57	0	1	57
Paid	2009	2	14	60	47	62	0	1	62
Paid	2009	2	14	61	48	62	0	2	62
Paid	2009	2	14	63	50	62	0	1	62
Paid	2009	2	14	72	59	72	0	1	72
Paid	2009	2	15	39	25	37	0	1	37
Paid	2009	2	15	40	26	42	0	2	42
Paid	2009	2	15	44	30	42	0	1	42
Paid	2009	2	15	48	34	47	0	1	47
Paid	2009	2	15	49	35	47	0	2	47
Paid	2009	2	15	50	36	52	0	1	52
Paid	2009	2	15	53	39	52	0	2	52
Paid	2009	2	15	55	41	57	0	1	57
Paid	2009	2	15	56	42	57	0	2	57
Paid	2009	2	15	58	44	57	0	1	57
Paid	2009	2	15	59	45	57	0	2	57
Paid	2009	2	15	62	48	62	0	2	62
Paid	2009	2	15	63	49	62	0	2	62
Paid	2009	2	15	64	50	62	0	1	62
Paid	2009	2	15	67	53	67	0	1	67
Paid	2009	2	16	40	25	42	0	1	42
Paid	2009	2	16	43	28	42	0	1	42
Paid	2009	2	16	44	29	42	0	1	42
Paid	2009	2	16	46	31	47	0	1	47
Paid	2009	2	16	47	32	47	0	1	47
Paid	2009	2	16	48	33	47	0	2	47
Paid	2009	2	16	49	34	47	0	2	47
Paid	2009	2	16	50	35	52	0	5	52
Paid	2009	2	16	51	36	52	0	1	52
Paid	2009	2	16	52	37	52	0	1	52
Paid	2009	2	16	54	39	52	0	1	52
Paid	2009	2	16	55	40	57	0	2	57
Paid	2009	2	16	59	44	57	0	1	57
Paid	2009	2	16	62	47	62	0	1	62
Paid	2009	2	16	71	56	72	0	1	72
Paid	2009	2	17	41	25	42	0	1	42
Paid	2009	2	17	45	29	47	0	1	47
Paid	2009	2	17	46	30	47	0	1	47
Paid	2009	2	17	48	32	47	0	2	47
Paid	2009	2	17	49	33	47	0	2	47
Paid	2009	2	17	50	34	52	0	2	52
Paid	2009	2	17	51	35	52	0	3	52
Paid	2009	2	17	52	36	52	0	1	52
Paid	2009	2	17	53	37	52	0	1	52
Paid	2009	2	17	54	38	52	0	1	52
Paid	2009	2	17	58	42	57	0	3	57
Paid	2009	2	17	62	46	62	0	2	62
Paid	2009	2	18	39	22	37	0	1	37
Paid	2009	2	18	44	27	42	0	1	42
Paid	2009	2	18	51	34	52	0	1	52
Paid	2009	2	18	55	38	57	0	1	57
Paid	2009	2	18	59	42	57	0	1	57
Paid	2009	2	18	62	45	62	0	1	62
Paid	2009	2	18	70	53	72	0	1	72
Paid	2009	2	19	40	22	42	0	1	42
Paid	2009	2	19	42	24	42	0	1	42
Paid	2009	2	20	47	28	47	0	1	47
Paid	2010	1	1	0	0	0	0	229	2.5
Paid	2010	1	1	1	1	2.5	0	2	2.5
Paid	2010	1	1	2	2	2.5	0	1	2.5
Paid	2010	1	1	3	3	2.5	0	1	2.5
Paid	2010	1	1	13	13	12	0	1	12
Paid	2010	1	1	21	21	22	0	1	22
Paid	2010	1	1	23	23	22	0	2	22
Paid	2010	1	1	24	24	22	0	6	22
Paid	2010	1	1	25	25	27	0	2	27
Paid	2010	1	1	26	26	27	0	2	27
Paid	2010	1	1	27	27	27	0	2	27
Paid	2010	1	1	28	28	27	0	6	27
Paid	2010	1	1	30	30	32	0	1	32
Paid	2010	1	1	31	31	32	0	5	32
Paid	2010	1	1	32	32	32	0	4	32
Paid	2010	1	1	33	33	32	0	2	32
Paid	2010	1	1	34	34	32	0	2	32
